Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration
432,581,615,7.224499225616455,6.0882182121276855,-490.87339782714844,-0.1572816299100388,1992-04-20,1992-06-08,49 days
452,551,615,6.887823104858398,6.0882182121276855,-361.4214115142822,-0.11608963827289687,1992-03-06,1992-06-08,94 days
490,457,616,6.242527961730957,6.312668800354004,34.36901092529297,0.011235967071839603,1991-10-22,1992-06-09,231 days
524,389,616,5.737514019012451,6.312668800354004,301.38110542297363,0.10024459712615208,1991-07-17,1992-06-09,328 days
522,372,616,5.779599189758301,6.312668800354004,278.26233673095703,0.09223297206151004,1991-06-21,1992-06-09,354 days
577,284,616,5.162360191345215,6.312668800354004,663.7280673980713,0.2228261040245314,1991-02-14,1992-06-09,481 days
597,235,616,4.937910079956055,6.312668800354004,820.7309560775757,0.2784090228735361,1990-12-05,1992-06-09,552 days
451,650,698,6.733512878417969,6.032102108001709,-316.33625745773315,-0.10416713877007622,1992-07-28,1992-10-05,69 days
477,725,782,6.368781089782715,5.891823768615723,-227.50864219665527,-0.07488989092939047,1992-11-11,1993-02-03,84 days
250,1858,1979,14.196490287780762,13.018125534057615,-294.5911884307866,-0.08300394885187867,1997-05-07,1997-10-28,174 days
240,2004,2394,15.122347831726074,19.52718734741211,1057.1614837646484,0.2912801348508107,1997-12-03,1999-06-23,567 days
274,1788,2394,12.064210891723633,19.52718734741211,2044.8555488586426,0.6186046085126278,1997-01-27,1999-06-23,877 days
320,1626,2394,9.847763061523438,19.52718734741211,3097.415771484375,0.9829058868919696,1996-06-06,1999-06-23,1112 days
346,1605,2394,8.949960708618164,19.52718734741211,3659.720417022705,1.1818182205659116,1996-05-07,1999-06-23,1142 days
325,1549,2394,9.595255851745604,19.52718734741211,3227.877736091614,1.0350877192982462,1996-02-15,1999-06-23,1224 days
341,1500,2394,9.118298530578612,19.52718734741211,3549.4310865402226,1.1415384988687127,1995-12-06,1999-06-23,1295 days
326,1448,2394,9.483031272888184,19.52718734741211,3274.3948802948,1.0591714595774864,1995-09-22,1999-06-23,1370 days
327,1385,2394,9.426918029785156,19.52718734741211,3302.7880668640137,1.0714285714285716,1995-06-23,1999-06-23,1461 days
445,1176,2394,6.845737934112549,19.52718734741211,5643.244988918304,1.8524590826224094,1994-08-25,1999-06-23,1763 days
522,933,2394,5.723485946655273,19.52718734741211,7205.532131195068,2.411764705882353,1993-09-09,1999-06-23,2113 days
173,3020,3115,24.28553771972656,22.826608657836914,-252.39472770690855,-0.06007398636698058,2001-12-19,2002-05-08,140 days
200,2863,3138,20.020978927612305,18.5844955444336,-287.29667663574077,-0.07174890840115467,2001-05-02,2002-06-11,405 days
214,2699,3139,19.10634422302246,16.356822967529293,-588.3975486755379,-0.14390619280166073,2000-09-06,2002-06-12,644 days
241,2595,3167,16.97406578063965,13.887870788574219,-743.7729930877686,-0.18181825332534618,2000-04-07,2002-07-23,837 days
208,3577,3583,19.302738189697266,18.068260192871094,-256.77142333984375,-0.06395351709660901,2004-03-09,2004-03-17,8 days
204,3503,3583,20.088314056396484,18.014394760131815,-423.0795364379926,-0.10324008726876188,2003-11-19,2004-03-17,119 days
207,3454,3584,19.432918548583984,18.126617431640625,-270.4043312072754,-0.06722104627143333,2003-09-11,2004-03-18,189 days
195,3646,3649,20.511449813842773,19.954885482788068,-108.53004455566753,-0.027134324297207413,2004-06-17,2004-06-22,5 days
201,3612,3650,19.836929321289062,20.161195755004883,65.17755317687988,0.01634660427850676,2004-04-28,2004-06-23,56 days
184,3750,3756,21.375089645385746,20.343519210815447,-189.80895996093489,-0.04826040272504706,2004-11-12,2004-11-22,10 days
170,3911,3923,23.48620986938477,22.190748214721683,-220.2284812927246,-0.05515839558053903,2005-07-06,2005-07-22,16 days
181,3830,3924,21.99403190612793,22.15716361999512,29.52684020996158,0.007417089988931869,2005-03-10,2005-07-25,137 days
152,4477,4489,26.74405288696289,24.364240646362305,-361.73146057128906,-0.08898472683475322,2007-10-04,2007-10-22,18 days
173,4280,4490,23.08797645568848,24.35944557189941,219.96415710449097,0.055070617325480686,2006-12-20,2007-10-23,307 days
175,4259,4490,22.766510009765625,24.35944557189941,278.76372337341246,0.06996836851368515,2006-11-20,2007-10-23,337 days
198,4042,4490,19.94528579711914,24.35944557189941,874.0036354064935,0.22131343815679205,2006-01-11,2007-10-23,650 days
155,4640,4734,25.99556350708008,23.01600646972656,-461.831340789796,-0.11461790534150251,2008-05-29,2008-10-10,134 days
155,5094,5117,26.120311737060547,24.757678985595682,-211.20807647705408,-0.05216755317401156,2010-03-18,2010-04-21,34 days
180,4964,5118,22.24832534790039,24.75288200378418,450.82019805908203,0.11257281690732501,2009-09-10,2010-04-22,224 days
185,4894,5118,21.504636764526367,24.75288200378418,600.9253692626953,0.1510485982546823,2009-06-02,2010-04-22,324 days
159,5430,5441,25.395814895629883,23.961212158203125,-228.1018352508545,-0.05648973042694627,2011-07-18,2011-08-02,15 days
117,5948,5963,36.20000076293945,33.630001068115234,-300.6899642944336,-0.07099446521159503,2013-08-08,2013-08-29,21 days
117,5859,5967,36.130001068115234,33.5,-307.7101249694824,-0.07279272046399721,2013-04-03,2013-09-05,155 days
131,5793,5967,31.450889587402344,33.5,268.43346405029297,0.06515270122656336,2012-12-26,2013-09-05,253 days
133,5673,5967,30.932706832885746,33.5,341.44999122619583,0.08299607211823012,2012-07-03,2013-09-05,429 days
148,5589,5967,27.47334861755371,33.5,891.9444046020508,0.21936355361485282,2012-03-05,2013-09-05,549 days
173,5342,5967,23.18873405456543,33.5,1783.8490085601807,0.4446670491442577,2011-03-11,2013-09-05,909 days
174,5299,5967,23.09757232666016,33.5,1810.0224151611321,0.45036887540483783,2011-01-07,2013-09-05,972 days
107,6057,6067,39.29999923706055,36.06001663208008,-346.67813873291016,-0.08244230707071143,2014-01-14,2014-01-29,15 days
123,5994,6068,33.5099983215332,36.2400016784668,335.79041290283203,0.08146832269995419,2013-10-14,2014-01-30,108 days
97,6227,6247,42.93999862670898,40.380001068115234,-248.31976318359307,-0.05961801677844969,2014-09-17,2014-10-15,28 days
89,6336,6462,47.27000045776367,44.5099983215332,-245.64019012451172,-0.05838802854881642,2015-02-24,2015-08-24,181 days
88,6389,6484,47.27999877929688,41.56999588012695,-502.48025512695375,-0.12076994599395474,2015-05-11,2015-09-24,136 days
94,6267,6484,44.18999862670898,41.54999542236328,-248.1603012084954,-0.05974209745166292,2014-11-12,2015-09-24,316 days
92,6514,6556,45.09000015258789,41.68000030517578,-313.71998596191406,-0.07562652108832157,2015-11-05,2016-01-07,63 days
104,6141,6570,39.2599983215332,37.6300048828125,-169.51931762695312,-0.04151791921566872,2014-05-15,2016-01-28,623 days
