Date,Open,High,Low,Close,Adj Close,Volume,SP500_Close
2013-11-18,49.75,50.0,47.4900016784668,48.47999954223633,43.41184616088867,587100,1791.530029296875
2013-11-19,48.9900016784668,49.0,45.29999923706055,45.79999923706055,41.01200866699219,1682000,1787.8699951171875
2013-11-20,45.97999954223633,46.0,43.9900016784668,44.650001525878906,39.98224639892578,1106900,1781.3699951171875
2013-11-21,44.5,45.150001525878906,43.040000915527344,43.790000915527344,39.21215438842773,730200,1795.8499755859375
2013-11-22,43.900001525878906,44.09999847412109,43.25,43.9900016784668,39.39124298095703,947600,1804.760009765625
2013-11-25,44.27999877929688,45.619998931884766,43.70000076293945,44.18000030517578,39.56138229370117,727300,1802.47998046875
2013-11-26,45.0,45.0,43.040000915527344,43.20000076293945,38.68383026123047,873700,1802.75
2013-11-27,43.54999923706055,43.54999923706055,42.5,43.2400016784668,38.71965408325195,1153300,1807.22998046875
2013-11-29,42.75,43.84999847412109,42.75,43.2400016784668,38.71965408325195,949900,1805.81005859375
2013-12-02,43.08000183105469,43.66999816894531,41.52000045776367,43.13999938964844,38.630104064941406,5130700,1800.9000244140625
2013-12-03,42.79999923706055,44.84999847412109,42.70000076293945,42.900001525878906,38.41519165039063,3239300,1795.1500244140625
2013-12-04,42.43000030517578,42.61000061035156,41.650001525878906,41.83000183105469,37.4570426940918,2777700,1792.81005859375
2013-12-05,42.27999877929688,42.27999877929688,40.630001068115234,41.04999923706055,36.75858688354492,3380500,1785.030029296875
2013-12-06,40.75,41.060001373291016,40.63999938964844,40.70000076293945,36.44517517089844,4662300,1805.0899658203125
2013-12-09,40.70000076293945,41.27000045776367,40.2400016784668,41.18000030517578,36.87500381469727,3074000,1808.3699951171875
2013-12-10,41.06999969482422,42.84000015258789,41.040000915527344,42.560001373291016,38.11074066162109,3289400,1802.6199951171875
2013-12-11,42.31999969482422,43.02000045776367,42.0,42.459999084472656,38.021183013916016,3367300,1782.219970703125
